Date ,Close ,Delta,Delta Base,Tag
05-Dec-23,54110.9," 7,168 "," 7,668 ",Nifty FMCG
05-Dec-23,31311.9," 8,105 "," 8,605 ",Nifty Energy
05-Dec-23,30044.6," 5,486 "," 5,986 ",Nifty Con Durable
05-Dec-23,47012.25,4376.5," 4,877 ",Nifty Bank
05-Dec-23,5407.45," 1,423 "," 1,923 ",Nifty PSU Banks
06-Dec-23,732.2, 304 , 804 ,Nifty Realty
06-Dec-23,21026.75," 2,034 "," 2,534 ",Nifty Financial Services
06-Dec-23,17788.4, (4), 496 ,Nifty Auto
06-Dec-23,16169.55," 3,715 "," 4,215 ",Nifty Pharma
06-Dec-23,24305.7," 2,748 "," 3,248 ",Nifty Private Bank
06-Dec-23,9043.05," 1,691 "," 2,191 ",Nifty Oil & Gas
06-Dec-23,7425.35," 1,722 "," 2,222 ",Nifty Metal
06-Dec-23,2372.7,688," 1,188 ",Nifty Media
06-Dec-23,33022.6," 6,009 "," 6,509 ",Nifty IT
06-Dec-23,10265.85," 2,382 "," 2,882 ",Nifty Healthcare
06-Dec-23,54662.55," 7,720 "," 8,220 ",Nifty FMCG
06-Dec-23,31797.25," 8,590 "," 9,090 ",Nifty Energy
06-Dec-23,30004.95," 5,446 "," 5,946 ",Nifty Con Durable
06-Dec-23,46834.55,4198.8," 4,699 ",Nifty Bank
06-Dec-23,5441.7," 1,458 "," 1,958 ",Nifty PSU Banks
07-Dec-23,734.8, 307 , 807 ,Nifty Realty
07-Dec-23,21023.45," 2,031 "," 2,531 ",Nifty Financial Services
07-Dec-23,17867.35, 79 , 579 ,Nifty Auto
07-Dec-23,16294.2," 3,840 "," 4,340 ",Nifty Pharma
07-Dec-23,24272.2," 2,715 "," 3,215 ",Nifty Private Bank
07-Dec-23,9109.7," 1,757 "," 2,257 ",Nifty Oil & Gas
07-Dec-23,7369.85," 1,667 "," 2,167 ",Nifty Metal
07-Dec-23,2394.5,710," 1,210 ",Nifty Media
07-Dec-23,32961.6," 5,948 "," 6,448 ",Nifty IT
07-Dec-23,10338.65," 2,455 "," 2,955 ",Nifty Healthcare
07-Dec-23,54173.15," 7,230 "," 7,730 ",Nifty FMCG
07-Dec-23,32188.8," 8,981 "," 9,481 ",Nifty Energy
07-Dec-23,30313.8," 5,755 "," 6,255 ",Nifty Con Durable
07-Dec-23,46841.4,4205.65," 4,706 ",Nifty Bank
07-Dec-23,5468.9," 1,485 "," 1,985 ",Nifty PSU Banks
08-Dec-23,738.7, 311 , 811 ,Nifty Realty
08-Dec-23,21213.85," 2,221 "," 2,721 ",Nifty Financial Services
08-Dec-23,17769.1, (98), 402 ,Nifty Auto
08-Dec-23,16163.15," 3,709 "," 4,209 ",Nifty Pharma
08-Dec-23,24517.85," 2,961 "," 3,461 ",Nifty Private Bank
08-Dec-23,9044.5," 1,692 "," 2,192 ",Nifty Oil & Gas
08-Dec-23,7362.9," 1,660 "," 2,160 ",Nifty Metal
08-Dec-23,2396,712," 1,212 ",Nifty Media
08-Dec-23,33392.9," 6,379 "," 6,879 ",Nifty IT
08-Dec-23,10287.7," 2,404 "," 2,904 ",Nifty Healthcare
08-Dec-23,53636.35," 6,693 "," 7,193 ",Nifty FMCG
08-Dec-23,31896.25," 8,689 "," 9,189 ",Nifty Energy
08-Dec-23,30387," 5,828 "," 6,328 ",Nifty Con Durable
08-Dec-23,47262,4626.25," 5,126 ",Nifty Bank
08-Dec-23,5479.45," 1,495 "," 1,995 ",Nifty PSU Banks
11-Dec-23,744.95, 317 , 817 ,Nifty Realty
11-Dec-23,21214.7," 2,222 "," 2,722 ",Nifty Financial Services
11-Dec-23,17852.3, 83 , 583 ,Nifty Auto
11-Dec-23,16039.9," 3,586 "," 4,086 ",Nifty Pharma
11-Dec-23,24555," 2,998 "," 3,498 ",Nifty Private Bank
11-Dec-23,9044.25," 1,692 "," 2,192 ",Nifty Oil & Gas
11-Dec-23,7439.7," 1,736 "," 2,236 ",Nifty Metal
11-Dec-23,2426.7,742," 1,242 ",Nifty Media
11-Dec-23,33514.25," 6,501 "," 7,001 ",Nifty IT
11-Dec-23,10220.95," 2,337 "," 2,837 ",Nifty Healthcare
11-Dec-23,53976.9," 7,034 "," 7,534 ",Nifty FMCG
11-Dec-23,32023.05," 8,816 "," 9,316 ",Nifty Energy
11-Dec-23,30563," 6,004 "," 6,504 ",Nifty Con Durable
11-Dec-23,47314.25,4678.5," 5,179 ",Nifty Bank
11-Dec-23,5554.1," 1,570 "," 2,070 ",Nifty PSU Banks
12-Dec-23,731.95, 304 , 804 ,Nifty Realty
12-Dec-23,21173.25," 2,180 "," 2,680 ",Nifty Financial Services
12-Dec-23,17726.5, (126), 374 ,Nifty Auto
12-Dec-23,15963.5," 3,509 "," 4,009 ",Nifty Pharma
12-Dec-23,24418.95," 2,862 "," 3,362 ",Nifty Private Bank
12-Dec-23,8926.85," 1,574 "," 2,074 ",Nifty Oil & Gas
12-Dec-23,7462.6," 1,759 "," 2,259 ",Nifty Metal
12-Dec-23,2440.95,757," 1,257 ",Nifty Media
12-Dec-23,33493.9," 6,480 "," 6,980 ",Nifty IT
12-Dec-23,10170.9," 2,287 "," 2,787 ",Nifty Healthcare
12-Dec-23,53837," 6,894 "," 7,394 ",Nifty FMCG
12-Dec-23,31603.2," 8,396 "," 8,896 ",Nifty Energy
12-Dec-23,30245.8," 5,687 "," 6,187 ",Nifty Con Durable
12-Dec-23,47097.55,4461.8," 4,962 ",Nifty Bank
12-Dec-23,5554.95," 1,571 "," 2,071 ",Nifty PSU Banks
13-Dec-23,743.7, 316 , 816 ,Nifty Realty
13-Dec-23,21171.2," 2,178 "," 2,678 ",Nifty Financial Services
13-Dec-23,17917.9, 191 , 691 ,Nifty Auto
13-Dec-23,16142.4," 3,688 "," 4,188 ",Nifty Pharma
13-Dec-23,24401.85," 2,845 "," 3,345 ",Nifty Private Bank
13-Dec-23,8915.1," 1,563 "," 2,063 ",Nifty Oil & Gas
13-Dec-23,7528.2," 1,825 "," 2,325 ",Nifty Metal
13-Dec-23,2450.8,767," 1,267 ",Nifty Media
13-Dec-23,33066.65," 6,053 "," 6,553 ",Nifty IT
13-Dec-23,10292.7," 2,409 "," 2,909 ",Nifty Healthcare
13-Dec-23,54215.35," 7,272 "," 7,772 ",Nifty FMCG
13-Dec-23,31812.1," 8,605 "," 9,105 ",Nifty Energy
13-Dec-23,30289.3," 5,731 "," 6,231 ",Nifty Con Durable
13-Dec-23,47092.25,4456.5," 4,957 ",Nifty Bank
13-Dec-23,5595.05," 1,611 "," 2,111 ",Nifty PSU Banks
14-Dec-23,772.55, 345 , 845 ,Nifty Realty
14-Dec-23,21461.25," 2,468 "," 2,968 ",Nifty Financial Services
14-Dec-23,18045.05, 127 , 627 ,Nifty Auto
14-Dec-23,16155.7," 3,701 "," 4,201 ",Nifty Pharma
14-Dec-23,24758," 3,201 "," 3,701 ",Nifty Private Bank
14-Dec-23,9039.3," 1,687 "," 2,187 ",Nifty Oil & Gas
14-Dec-23,7574.25," 1,871 "," 2,371 ",Nifty Metal
14-Dec-23,2441.5,757," 1,257 ",Nifty Media
14-Dec-23,34223.35," 7,210 "," 7,710 ",Nifty IT
14-Dec-23,10285.45," 2,401 "," 2,901 ",Nifty Healthcare
14-Dec-23,54361.45," 7,418 "," 7,918 ",Nifty FMCG
14-Dec-23,32075.8," 8,868 "," 9,368 ",Nifty Energy
14-Dec-23,30255.25," 5,696 "," 6,196 ",Nifty Con Durable
14-Dec-23,47732.3,5096.55," 5,597 ",Nifty Bank
14-Dec-23,5628," 1,644 "," 2,144 ",Nifty PSU Banks
15-Dec-23,767.05, 339 , 839 ,Nifty Realty
15-Dec-23,21529.75," 2,537 "," 3,037 ",Nifty Financial Services
15-Dec-23,18038.25, (7), 493 ,Nifty Auto
15-Dec-23,16179.8," 3,725 "," 4,225 ",Nifty Pharma
15-Dec-23,24944.65," 3,387 "," 3,887 ",Nifty Private Bank
15-Dec-23,9150.9," 1,799 "," 2,299 ",Nifty Oil & Gas
15-Dec-23,7735.35," 2,032 "," 2,532 ",Nifty Metal
15-Dec-23,2437.05,753," 1,253 ",Nifty Media
15-Dec-23,35782.45," 8,769 "," 9,269 ",Nifty IT
15-Dec-23,10283.75," 2,400 "," 2,900 ",Nifty Healthcare
15-Dec-23,54186.2," 7,243 "," 7,743 ",Nifty FMCG
15-Dec-23,32580.65," 9,373 "," 9,873 ",Nifty Energy
15-Dec-23,30306.3," 5,748 "," 6,248 ",Nifty Con Durable
15-Dec-23,48143.55,5507.8," 6,008 ",Nifty Bank
15-Dec-23,5762.6," 1,778 "," 2,278 ",Nifty PSU Banks
18-Dec-23,759.7, 332 , 832 ,Nifty Realty
18-Dec-23,21444.9," 2,452 "," 2,952 ",Nifty Financial Services
18-Dec-23,18068.25, 30 , 530 ,Nifty Auto
18-Dec-23,16332.15," 3,878 "," 4,378 ",Nifty Pharma
18-Dec-23,24785.35," 3,228 "," 3,728 ",Nifty Private Bank
18-Dec-23,9155.65," 1,803 "," 2,303 ",Nifty Oil & Gas
18-Dec-23,7768.55," 2,065 "," 2,565 ",Nifty Metal
18-Dec-23,2465.75,781," 1,281 ",Nifty Media
18-Dec-23,35685.55," 8,672 "," 9,172 ",Nifty IT
18-Dec-23,10346.55," 2,462 "," 2,962 ",Nifty Healthcare
18-Dec-23,54017.05," 7,074 "," 7,574 ",Nifty FMCG
18-Dec-23,32521.25," 9,314 "," 9,814 ",Nifty Energy
18-Dec-23,30461," 5,902 "," 6,402 ",Nifty Con Durable
18-Dec-23,47867.7,5231.95," 5,732 ",Nifty Bank
18-Dec-23,5720.35," 1,736 "," 2,236 ",Nifty PSU Banks
19-Dec-23,755.65, 328 , 828 ,Nifty Realty
19-Dec-23,21434.45," 2,442 "," 2,942 ",Nifty Financial Services
19-Dec-23,17932.7, (136), 364 ,Nifty Auto
19-Dec-23,16391.25," 3,937 "," 4,437 ",Nifty Pharma
19-Dec-23,24764.55," 3,207 "," 3,707 ",Nifty Private Bank
19-Dec-23,9228.65," 1,876 "," 2,376 ",Nifty Oil & Gas
19-Dec-23,7716.65," 2,013 "," 2,513 ",Nifty Metal
19-Dec-23,2447.45,763," 1,263 ",Nifty Media
19-Dec-23,35345," 8,331 "," 8,831 ",Nifty IT
19-Dec-23,10366.6," 2,482 "," 2,982 ",Nifty Healthcare
19-Dec-23,54776.55," 7,834 "," 8,334 ",Nifty FMCG
19-Dec-23,33036.15," 9,829 "," 10,329 ",Nifty Energy
19-Dec-23,30711.2," 6,152 "," 6,652 ",Nifty Con Durable
19-Dec-23,47870.9,5235.15," 5,735 ",Nifty Bank
19-Dec-23,5765.75," 1,782 "," 2,282 ",Nifty PSU Banks
20-Dec-23,737.3, 309 , 809 ,Nifty Realty
20-Dec-23,21201.25," 2,208 "," 2,708 ",Nifty Financial Services
20-Dec-23,17523.55, (409), 91 ,Nifty Auto
20-Dec-23,16121.25," 3,667 "," 4,167 ",Nifty Pharma
20-Dec-23,24508.15," 2,951 "," 3,451 ",Nifty Private Bank
20-Dec-23,9053.8," 1,701 "," 2,201 ",Nifty Oil & Gas
20-Dec-23,7421.55," 1,718 "," 2,218 ",Nifty Metal
20-Dec-23,2322.35,638," 1,138 ",Nifty Media
20-Dec-23,34741," 7,727 "," 8,227 ",Nifty IT
20-Dec-23,10181.7," 2,298 "," 2,798 ",Nifty Healthcare
20-Dec-23,54597.9," 7,655 "," 8,155 ",Nifty FMCG
20-Dec-23,32151.6," 8,944 "," 9,444 ",Nifty Energy
20-Dec-23,30239.1," 5,680 "," 6,180 ",Nifty Con Durable
20-Dec-23,47445.3,4809.55," 5,310 ",Nifty Bank
20-Dec-23,5532.85," 1,549 "," 2,049 ",Nifty PSU Banks
21-Dec-23,744.1, 316 , 816 ,Nifty Realty
21-Dec-23,21326," 2,333 "," 2,833 ",Nifty Financial Services
21-Dec-23,17537.85, 14 , 514 ,Nifty Auto
21-Dec-23,16238.15," 3,784 "," 4,284 ",Nifty Pharma
21-Dec-23,24649.9," 3,093 "," 3,593 ",Nifty Private Bank
21-Dec-23,9210.45," 1,858 "," 2,358 ",Nifty Oil & Gas
21-Dec-23,7524," 1,821 "," 2,321 ",Nifty Metal
21-Dec-23,2380.2,696," 1,196 ",Nifty Media
21-Dec-23,34846.05," 7,832 "," 8,332 ",Nifty IT
21-Dec-23,10262.65," 2,379 "," 2,879 ",Nifty Healthcare
21-Dec-23,54803.3," 7,860 "," 8,360 ",Nifty FMCG
21-Dec-23,32720.1," 9,513 "," 10,013 ",Nifty Energy
21-Dec-23,30505.55," 5,947 "," 6,447 ",Nifty Con Durable
21-Dec-23,47840.15,5204.4," 5,704 ",Nifty Bank
21-Dec-23,5623.7," 1,640 "," 2,140 ",Nifty PSU Banks
22-Dec-23,763.05, 335 , 835 ,Nifty Realty
22-Dec-23,21197.15," 2,204 "," 2,704 ",Nifty Financial Services
22-Dec-23,17778.9, 241 , 741 ,Nifty Auto
22-Dec-23,16394.35," 3,940 "," 4,440 ",Nifty Pharma
22-Dec-23,24485.3," 2,928 "," 3,428 ",Nifty Private Bank
22-Dec-23,9287.05," 1,935 "," 2,435 ",Nifty Oil & Gas
22-Dec-23,7652.65," 1,949 "," 2,449 ",Nifty Metal
22-Dec-23,2390.5,706," 1,206 ",Nifty Media
22-Dec-23,35637.8," 8,624 "," 9,124 ",Nifty IT
22-Dec-23,10353.15," 2,469 "," 2,969 ",Nifty Healthcare
22-Dec-23,55101.05," 8,158 "," 8,658 ",Nifty FMCG
22-Dec-23,32810.15," 9,603 "," 10,103 ",Nifty Energy
22-Dec-23,30767.7," 6,209 "," 6,709 ",Nifty Con Durable
22-Dec-23,47491.85,4856.1," 5,356 ",Nifty Bank
22-Dec-23,5584.95," 1,601 "," 2,101 ",Nifty PSU Banks
26-Dec-23,764.9, 337 , 837 ,Nifty Realty
26-Dec-23,21261.65," 2,269 "," 2,769 ",Nifty Financial Services
26-Dec-23,17953.55, 175 , 675 ,Nifty Auto
26-Dec-23,16562.6," 4,108 "," 4,608 ",Nifty Pharma
26-Dec-23,24583.05," 3,026 "," 3,526 ",Nifty Private Bank
26-Dec-23,9427.05," 2,075 "," 2,575 ",Nifty Oil & Gas
26-Dec-23,7739.8," 2,037 "," 2,537 ",Nifty Metal
26-Dec-23,2376.6,692," 1,192 ",Nifty Media
26-Dec-23,35493.4," 8,480 "," 8,980 ",Nifty IT
26-Dec-23,10482.95," 2,599 "," 3,099 ",Nifty Healthcare
26-Dec-23,55484.4," 8,541 "," 9,041 ",Nifty FMCG
26-Dec-23,33246.25," 10,039 "," 10,539 ",Nifty Energy
26-Dec-23,30880.75," 6,322 "," 6,822 ",Nifty Con Durable
26-Dec-23,47724.85,5089.1," 5,589 ",Nifty Bank
26-Dec-23,5576.75," 1,593 "," 2,093 ",Nifty PSU Banks
27-Dec-23,770.1, 342 , 842 ,Nifty Realty
27-Dec-23,21465.7," 2,473 "," 2,973 ",Nifty Financial Services
27-Dec-23,18224.85, 271 , 771 ,Nifty Auto
27-Dec-23,16655.95," 4,202 "," 4,702 ",Nifty Pharma
27-Dec-23,24820.45," 3,263 "," 3,763 ",Nifty Private Bank
27-Dec-23,9399.4," 2,047 "," 2,547 ",Nifty Oil & Gas
27-Dec-23,7847.75," 2,144 "," 2,644 ",Nifty Metal
27-Dec-23,2379.5,695," 1,195 ",Nifty Media
27-Dec-23,35741," 8,727 "," 9,227 ",Nifty IT
27-Dec-23,10533.2," 2,649 "," 3,149 ",Nifty Healthcare
27-Dec-23,55750.35," 8,807 "," 9,307 ",Nifty FMCG
27-Dec-23,33212.6," 10,005 "," 10,505 ",Nifty Energy
27-Dec-23,31045.2," 6,486 "," 6,986 ",Nifty Con Durable
27-Dec-23,48282.2,5646.45," 6,146 ",Nifty Bank
27-Dec-23,5691.6," 1,707 "," 2,207 ",Nifty PSU Banks
28-Dec-23,777.4, 349 , 849 ,Nifty Realty
28-Dec-23,21534.1," 2,541 "," 3,041 ",Nifty Financial Services
28-Dec-23,18408.6, 184 , 684 ,Nifty Auto
28-Dec-23,16860.85," 4,407 "," 4,907 ",Nifty Pharma
28-Dec-23,24933.4," 3,376 "," 3,876 ",Nifty Private Bank
28-Dec-23,9588.75," 2,236 "," 2,736 ",Nifty Oil & Gas
28-Dec-23,7926.35," 2,223 "," 2,723 ",Nifty Metal
28-Dec-23,2379.7,695," 1,195 ",Nifty Media
28-Dec-23,35691.6," 8,678 "," 9,178 ",Nifty IT
28-Dec-23,10663.75," 2,780 "," 3,280 ",Nifty Healthcare
28-Dec-23,56504.5," 9,561 "," 10,061 ",Nifty FMCG
28-Dec-23,33721.4," 10,514 "," 11,014 ",Nifty Energy
28-Dec-23,31036.5," 6,478 "," 6,978 ",Nifty Con Durable
28-Dec-23,48508.55,5872.8," 6,373 ",Nifty Bank
28-Dec-23,5750.45," 1,766 "," 2,266 ",Nifty PSU Banks
29-Dec-23,783.05, 355 , 855 ,Nifty Realty
29-Dec-23,21487.45," 2,495 "," 2,995 ",Nifty Financial Services
29-Dec-23,18618.2, 210 , 710 ,Nifty Auto
29-Dec-23,16831.8," 4,377 "," 4,877 ",Nifty Pharma
29-Dec-23,24875.65," 3,318 "," 3,818 ",Nifty Private Bank
29-Dec-23,9496.15," 2,144 "," 2,644 ",Nifty Oil & Gas
29-Dec-23,7978," 2,275 "," 2,775 ",Nifty Metal
29-Dec-23,2388.15,704," 1,204 ",Nifty Media
29-Dec-23,35515," 8,501 "," 9,001 ",Nifty IT
29-Dec-23,10637.8," 2,754 "," 3,254 ",Nifty Healthcare
29-Dec-23,56987.2," 10,044 "," 10,544 ",Nifty FMCG
29-Dec-23,33468.05," 10,261 "," 10,761 ",Nifty Energy
29-Dec-23,31132.35," 6,574 "," 7,074 ",Nifty Con Durable
29-Dec-23,48292.25,5656.5," 6,157 ",Nifty Bank
29-Dec-23,5713.45," 1,729 "," 2,229 ",Nifty PSU Banks
01-Jan-24,786.6, 359 , 859 ,Nifty Realty
01-Jan-24,21457.1," 2,464 "," 2,964 ",Nifty Financial Services
01-Jan-24,18594.35, (24), 476 ,Nifty Auto
01-Jan-24,16858.75," 4,404 "," 4,904 ",Nifty Pharma
01-Jan-24,24855.35," 3,298 "," 3,798 ",Nifty Private Bank
01-Jan-24,9572.85," 2,220 "," 2,720 ",Nifty Oil & Gas
01-Jan-24,7999.8," 2,297 "," 2,797 ",Nifty Metal
01-Jan-24,2430.6,746," 1,246 ",Nifty Media
01-Jan-24,35695.9," 8,682 "," 9,182 ",Nifty IT
01-Jan-24,10661.35," 2,777 "," 3,277 ",Nifty Healthcare
01-Jan-24,57292.35," 10,349 "," 10,849 ",Nifty FMCG
01-Jan-24,33544.2," 10,337 "," 10,837 ",Nifty Energy
01-Jan-24,31117.3," 6,559 "," 7,059 ",Nifty Con Durable
01-Jan-24,48234.3,5598.55," 6,099 ",Nifty Bank
01-Jan-24,5757.1," 1,773 "," 2,273 ",Nifty PSU Banks
02-Jan-24,778.45, 350 , 850 ,Nifty Realty
02-Jan-24,21346.15," 2,353 "," 2,853 ",Nifty Financial Services
02-Jan-24,18339.35, (255), 245 ,Nifty Auto
02-Jan-24,17274.3," 4,820 "," 5,320 ",Nifty Pharma
02-Jan-24,24565.4," 3,008 "," 3,508 ",Nifty Private Bank
02-Jan-24,9635.85," 2,283 "," 2,783 ",Nifty Oil & Gas
02-Jan-24,8023.9," 2,321 "," 2,821 ",Nifty Metal
02-Jan-24,2442.5,758," 1,258 ",Nifty Media
02-Jan-24,35283.1," 8,269 "," 8,769 ",Nifty IT
02-Jan-24,10865.35," 2,981 "," 3,481 ",Nifty Healthcare
02-Jan-24,57209.5," 10,266 "," 10,766 ",Nifty FMCG
02-Jan-24,33703.7," 10,496 "," 10,996 ",Nifty Energy
02-Jan-24,31117.45," 6,559 "," 7,059 ",Nifty Con Durable
02-Jan-24,47761.65,5125.9," 5,626 ",Nifty Bank
02-Jan-24,5735," 1,751 "," 2,251 ",Nifty PSU Banks
03-Jan-24,788, 360 , 860 ,Nifty Realty
03-Jan-24,21256.55," 2,264 "," 2,764 ",Nifty Financial Services
03-Jan-24,18317.5, (22), 478 ,Nifty Auto
03-Jan-24,17379.8," 4,925 "," 5,425 ",Nifty Pharma
03-Jan-24,24576.55," 3,019 "," 3,519 ",Nifty Private Bank
03-Jan-24,9688.95," 2,337 "," 2,837 ",Nifty Oil & Gas
03-Jan-24,7878.4," 2,175 "," 2,675 ",Nifty Metal
03-Jan-24,2454.45,770," 1,270 ",Nifty Media
03-Jan-24,34395.45," 7,382 "," 7,882 ",Nifty IT
03-Jan-24,10929.25," 3,045 "," 3,545 ",Nifty Healthcare
03-Jan-24,57213.3," 10,270 "," 10,770 ",Nifty FMCG
03-Jan-24,33791.6," 10,584 "," 11,084 ",Nifty Energy
03-Jan-24,31221.75," 6,663 "," 7,163 ",Nifty Con Durable
03-Jan-24,47704.95,5069.2," 5,569 ",Nifty Bank
03-Jan-24,5801.05," 1,817 "," 2,317 ",Nifty PSU Banks
04-Jan-24,841.3, 413 , 913 ,Nifty Realty
04-Jan-24,21516.6," 2,524 "," 3,024 ",Nifty Financial Services
04-Jan-24,18326.75, 9 , 509 ,Nifty Auto
04-Jan-24,17413.2," 4,959 "," 5,459 ",Nifty Pharma
04-Jan-24,24863.6," 3,306 "," 3,806 ",Nifty Private Bank
04-Jan-24,9745.4," 2,393 "," 2,893 ",Nifty Oil & Gas
04-Jan-24,7883.05," 2,180 "," 2,680 ",Nifty Metal
04-Jan-24,2464.7,780," 1,280 ",Nifty Media
04-Jan-24,34409.4," 7,396 "," 7,896 ",Nifty IT
04-Jan-24,11007.3," 3,123 "," 3,623 ",Nifty Healthcare
04-Jan-24,57703.9," 10,761 "," 11,261 ",Nifty FMCG
04-Jan-24,34189.25," 10,982 "," 11,482 ",Nifty Energy
04-Jan-24,31410.1," 6,851 "," 7,351 ",Nifty Con Durable
04-Jan-24,48195.85,5560.1," 6,060 ",Nifty Bank
04-Jan-24,5860.9," 1,877 "," 2,377 ",Nifty PSU Banks
05-Jan-24,844.35, 416 , 916 ,Nifty Realty
05-Jan-24,21514.2," 2,521 "," 3,021 ",Nifty Financial Services
05-Jan-24,18406.95, 80 , 580 ,Nifty Auto
05-Jan-24,17358.6," 4,904 "," 5,404 ",Nifty Pharma
05-Jan-24,24841.55," 3,284 "," 3,784 ",Nifty Private Bank
05-Jan-24,9770.3," 2,418 "," 2,918 ",Nifty Oil & Gas
05-Jan-24,7871.8," 2,169 "," 2,669 ",Nifty Metal
05-Jan-24,2468,784," 1,284 ",Nifty Media
05-Jan-24,34851.7," 7,838 "," 8,338 ",Nifty IT
05-Jan-24,10935.95," 3,052 "," 3,552 ",Nifty Healthcare
05-Jan-24,57667.35," 10,724 "," 11,224 ",Nifty FMCG
05-Jan-24,34216.15," 11,009 "," 11,509 ",Nifty Energy
05-Jan-24,31472.75," 6,914 "," 7,414 ",Nifty Con Durable
05-Jan-24,48159,5523.25," 6,023 ",Nifty Bank
05-Jan-24,5838.45," 1,854 "," 2,354 ",Nifty PSU Banks
08-Jan-24,845.45, 417 , 917 ,Nifty Realty
08-Jan-24,21292.45," 2,300 "," 2,800 ",Nifty Financial Services
08-Jan-24,18350.2, (57), 443 ,Nifty Auto
08-Jan-24,17195.95," 4,742 "," 5,242 ",Nifty Pharma
08-Jan-24,24484.45," 2,927 "," 3,427 ",Nifty Private Bank
08-Jan-24,9720.8," 2,368 "," 2,868 ",Nifty Oil & Gas
08-Jan-24,7747," 2,044 "," 2,544 ",Nifty Metal
08-Jan-24,2469.9,786," 1,286 ",Nifty Media
08-Jan-24,34514.65," 7,501 "," 8,001 ",Nifty IT
08-Jan-24,10824.6," 2,940 "," 3,440 ",Nifty Healthcare
08-Jan-24,56672.85," 9,730 "," 10,230 ",Nifty FMCG
08-Jan-24,34142.6," 10,935 "," 11,435 ",Nifty Energy
08-Jan-24,31268.9," 6,710 "," 7,210 ",Nifty Con Durable
08-Jan-24,47450.25,4814.5," 5,315 ",Nifty Bank
08-Jan-24,5691.4," 1,707 "," 2,207 ",Nifty PSU Banks
09-Jan-24,866.75, 439 , 939 ,Nifty Realty
09-Jan-24,21197.25," 2,204 "," 2,704 ",Nifty Financial Services
09-Jan-24,18519.8, 170 , 670 ,Nifty Auto
09-Jan-24,17346.3," 4,892 "," 5,392 ",Nifty Pharma
09-Jan-24,24394.9," 2,838 "," 3,338 ",Nifty Private Bank
09-Jan-24,9731.05," 2,379 "," 2,879 ",Nifty Oil & Gas
09-Jan-24,7808.3," 2,105 "," 2,605 ",Nifty Metal
09-Jan-24,2387.8,704," 1,204 ",Nifty Media
09-Jan-24,34662.45," 7,649 "," 8,149 ",Nifty IT
09-Jan-24,10940.55," 3,056 "," 3,556 ",Nifty Healthcare
09-Jan-24,56573.1," 9,630 "," 10,130 ",Nifty FMCG
09-Jan-24,34226.7," 11,019 "," 11,519 ",Nifty Energy
09-Jan-24,31312.4," 6,754 "," 7,254 ",Nifty Con Durable
09-Jan-24,47242.65,4606.9," 5,107 ",Nifty Bank
09-Jan-24,5682.25," 1,698 "," 2,198 ",Nifty PSU Banks
10-Jan-24,865.8, 438 , 938 ,Nifty Realty
10-Jan-24,21224.3," 2,231 "," 2,731 ",Nifty Financial Services
10-Jan-24,18559.1, 39 , 539 ,Nifty Auto
10-Jan-24,17401.9," 4,948 "," 5,448 ",Nifty Pharma
10-Jan-24,24476.35," 2,919 "," 3,419 ",Nifty Private Bank
10-Jan-24,9731.65," 2,379 "," 2,879 ",Nifty Oil & Gas
10-Jan-24,7882.65," 2,179 "," 2,679 ",Nifty Metal
10-Jan-24,2470.65,786," 1,286 ",Nifty Media
10-Jan-24,34834.35," 7,821 "," 8,321 ",Nifty IT
10-Jan-24,10985.4," 3,101 "," 3,601 ",Nifty Healthcare
10-Jan-24,56348.95," 9,406 "," 9,906 ",Nifty FMCG
10-Jan-24,34330.65," 11,123 "," 11,623 ",Nifty Energy
10-Jan-24,31520," 6,961 "," 7,461 ",Nifty Con Durable
10-Jan-24,47360.85,4725.1," 5,225 ",Nifty Bank
10-Jan-24,5667.4," 1,683 "," 2,183 ",Nifty PSU Banks
11-Jan-24,865.45, 437 , 937 ,Nifty Realty
11-Jan-24,21249.2," 2,256 "," 2,756 ",Nifty Financial Services
11-Jan-24,18755.1, 196 , 696 ,Nifty Auto
11-Jan-24,17380.55," 4,926 "," 5,426 ",Nifty Pharma
11-Jan-24,24577.65," 3,020 "," 3,520 ",Nifty Private Bank
11-Jan-24,9875.2," 2,523 "," 3,023 ",Nifty Oil & Gas
11-Jan-24,7876.15," 2,173 "," 2,673 ",Nifty Metal
11-Jan-24,2462.05,778," 1,278 ",Nifty Media
11-Jan-24,34735.25," 7,722 "," 8,222 ",Nifty IT
11-Jan-24,10997.9," 3,114 "," 3,614 ",Nifty Healthcare
11-Jan-24,56228.55," 9,286 "," 9,786 ",Nifty FMCG
11-Jan-24,34776.7," 11,569 "," 12,069 ",Nifty Energy
11-Jan-24,31893.35," 7,335 "," 7,835 ",Nifty Con Durable
11-Jan-24,47438.35,4802.6," 5,303 ",Nifty Bank
11-Jan-24,5703.85," 1,720 "," 2,220 ",Nifty PSU Banks
12-Jan-24,881.05, 453 , 953 ,Nifty Realty
12-Jan-24,21300.7," 2,308 "," 2,808 ",Nifty Financial Services
12-Jan-24,18715.2, (40), 460 ,Nifty Auto
12-Jan-24,17347.45," 4,893 "," 5,393 ",Nifty Pharma
12-Jan-24,24653.85," 3,097 "," 3,597 ",Nifty Private Bank
12-Jan-24,10019.95," 2,668 "," 3,168 ",Nifty Oil & Gas
12-Jan-24,7898.35," 2,195 "," 2,695 ",Nifty Metal
12-Jan-24,2446.05,762," 1,262 ",Nifty Media
